  1.3600600251E-02  1.0701086293E+00
 -1.8303690292E-02  1.1955548640E+00
 -2.6629661082E-02  1.2052699958E+00
 -4.0362713141E-02  1.1521751328E+00
 -6.2090792880E-02  1.0598747187E+00
 -9.4272511077E-02  9.4232458437E-01
 -3.1999153319E-02  1.3314819417E+00
 -5.1324938744E-02  1.1562460477E+00
 -7.9415941298E-02  9.9595931815E-01
 -9.1493308871E-02  9.3948479446E-01
 -6.8933542700E-02  1.0048698882E+00
 -5.2595239192E-02  1.0633771283E+00
 -4.0493904772E-02  1.1345367654E+00
 -3.0901212871E-02  1.2304299936E+00
 -2.3017867494E-02  1.3431392004E+00
 -1.6823676083E-02  1.4280433189E+00
 -1.2543078707E-02  1.3863183899E+00
  1.0280996352E-02  1.1605113248E+00
  1.0006857300E-02  1.0347146656E+00
  1.1716803559E-02  1.1800417974E+00
 -1.5623459081E-02  1.2795987459E+00
 -2.2357512183E-02  1.2758147034E+00
 -3.3152135516E-02  1.2213738444E+00
 -4.9809928246E-02  1.1369334612E+00
 -7.4076473253E-02  1.0293612063E+00
 -2.8081629371E-02  1.3438082652E+00
 -4.3844741825E-02  1.1706289868E+00
 -6.5875279042E-02  1.0220550117E+00
 -9.3417171518E-02  8.9674747056E-01
 -8.7861144796E-02  9.7375865905E-01
 -6.6564934080E-02  1.0567614784E+00
 -5.0448891170E-02  1.1224806281E+00
 -3.8791568039E-02  1.1817103913E+00
 -3.0123002804E-02  1.2554519760E+00
 -2.3228736999E-02  1.3562347407E+00
 -1.7548791746E-02  1.4763045363E+00
 -1.3058852267E-02  1.5709048798E+00
  9.9296514656E-03  1.5430170766E+00
  8.2822488489E-03  1.3433303687E+00
  8.1479913111E-03  1.2324164385E+00
  9.5506329472E-03  1.3436401790E+00
 -1.2624713430E-02  1.4074114480E+00
 -1.7751721366E-02  1.3801836111E+00
 -2.5688185478E-02  1.3163191670E+00
 -3.7562564843E-02  1.2349597957E+00
 -5.4516780724E-02  1.1362131979E+00
 -2.4663391780E-02  1.3610910232E+00
 -3.7533578635E-02  1.1847374558E+00
 -5.4766007983E-02  1.0437415960E+00
  7.5368332202E-02  9.3069415004E-01
  9.6053974505E-02  8.4774528886E-01
 -9.8285467689E-02  8.9380796913E-01
 -7.9865249633E-02  9.8501450389E-01
 -6.1752929676E-02  1.0842252367E+00
  4.6724036362E-02  1.1741449018E+00
  3.5487036680E-02  1.2490334226E+00
  2.7394764102E-02  1.3222356372E+00
 -2.1381463920E-02  1.4142095454E+00
 -1.6606906334E-02  1.5356384952E+00
 -1.2681898561E-02  1.6769768764E+00
 -9.5776977226E-03  1.7908040392E+00
  7.4129776147E-03  1.7783191518E+00
  6.2948728283E-03  1.5979792194E+00
  6.2756032939E-03  1.4953670679E+00
  7.3870622502E-03  1.5699581296E+00
 -9.7078830974E-03  1.5894015654E+00
 -1.3448857136E-02  1.5271080983E+00
 -1.9038958354E-02  1.4409765544E+00
 -2.7142164202E-02  1.3508985338E+00
 -3.8479353058E-02  1.2527803395E+00
 -2.1572940412E-02  1.3983060515E+00
 -3.2159217399E-02  1.2157879627E+00
 -4.5801802020E-02  1.0778968654E+00
 -6.1405979623E-02  9.7240376444E-01
  7.6137106496E-02  8.9807757082E-01
  8.6074123953E-02  8.5949025947E-01
  8.8208963320E-02  8.6035872825E-01
  8.2230337663E-02  9.0004912590E-01
 -7.0499793043E-02  9.7342046168E-01
 -5.6522906934E-02  1.0709920898E+00
  4.3320347009E-02  1.1787739676E+00
  3.2570412944E-02  1.2827639571E+00
  2.4598447510E-02  1.3805423361E+00
  1.8887718529E-02  1.4863501983E+00
  1.4683282495E-02  1.6176810363E+00
 -1.1396199146E-02  1.7802902923E+00
 -8.7383688083E-03  1.9596466866E+00
  4.5258493708E-03  1.9338611979E+00
  4.5840812434E-03  1.8339437792E+00
  5.4384262392E-03  1.8710081044E+00
  7.1365915233E-03  1.8392876541E+00
 -9.7956648866E-03  1.7302543265E+00
 -1.3658834418E-02  1.6064658171E+00
 -1.9118957210E-02  1.4905123686E+00
 -2.6637871794E-02  1.3777898875E+00
 -1.8526238471E-02  1.4662815570E+00
 -2.7182659032E-02  1.2767549321E+00
 -3.8011562396E-02  1.1393910506E+00
 -4.9947344162E-02  1.0378737533E+00
 -6.0578285028E-02  9.6801206569E-01
 -6.6868802654E-02  9.3288585814E-01
 -6.6890897967E-02  9.3551284541E-01
 -6.1014718928E-02  9.7534016284E-01
 -5.1426402657E-02  1.0487622021E+00
  4.0732094140E-02  1.1496618087E+00
  3.0914480389E-02  1.2686457887E+00
  2.2986605093E-02  1.3957429209E+00
  1.7105368262E-02  1.5300887477E+00
  1.2905566344E-02  1.6849530634E+00
  9.8667176854E-03  1.8745573968E+00
 -9.5567893450E-03  1.8318038796E+00
 -1.3273217658E-02  1.6717411182E+00
 -1.8352284820E-02  1.5261878311E+00
 -9.3530021809E-03  1.8849150121E+00
